ENROLLMENTPIDM,GENDER,FIRST_GEN,LOW_SES,LGBTQ,AGE,Age Group,ETHNICITYROLLUP,MIDEAST,API,HISPANIC,CREDITHOURS,CR/NC,FIRSTTIMEATWVC,FIRSTSEM,FINAID2223,ZIPCODE,SPRADDR_CITY,STVEGOL_DESC,STVMAJR_DESC,TOTAL_UNITS_ATT,TOTAL_UNITS_EARNED,SHRLGPA_GPA_HOURS,SHRLGPA_QUALITY_POINTS,STVSTYP_DESC,EDLEVEL,High School,HSCODE,GRAD_YEAR,RESIDENCY_TYPE
1604856,Female,N,Y,N,19,19 or Less,Hispanic,N,Y,Y,9.0-11.9,Credit,No,202230,No,94087,Sunnyvale,Associate & transfer to 4-yr,Psychology,12,3,9,6,Continuing Student,Received High School Diploma,Homestead High,433331,2021,In state Resident
1604968,Male,Y,Y,N,20,20-24,Hispanic,N,N,Y,12.0-14.9,Credit,No,202230,No,95118,San Jose,Associate & transfer to 4-yr,"Ecology,Biodiversity&Conservtn",10,0,0,0,Continuing Student,Received High School Diploma,Pioneer High,433594,2020,In state Resident
1605032,Male,N,N,N,16,19 or Less,Asian,N,Y,N,3.0-5.9,Credit,Yes,,No,95014,Cupertino,Educational development,Liberal Arts: Arts & Hum,,,,,Concurrent - HS Student,Special Admit enrolled K-12,Cupertino High,433179,,Concurrent / High School
1605284,Female,U,N,Y,23,20-24,Hispanic,N,N,Y,9.0-11.9,Credit,No,202230,No,94086,Sunnyvale,Vocational certificate,Clinical Assistant,3,3,3,12,Continuing Student,Bachelor Degree or higher,Homestead High,433331,2016,AB540 Waiver
1605321,Female,N,N,N,60,50+,Asian,N,Y,N,3.0-5.9,Credit,Yes,,No,95120,San Jose,Associate & transfer to 4-yr,Studio Arts,,,,,Transfer Student,Bachelor Degree or higher,Othr CA High Sch - no CDS code,600050,1980,In state Resident
1605686,Male,N,N,Y,18,19 or Less,White,N,N,N,15+,Credit,Yes,,No,95120,San Jose,Associate & transfer to 4-yr,Music,,,,,First Time Student,Received High School Diploma,Pioneer High,433594,2022,In state Resident
1605762,Female,Y,N,N,63,50+,Hispanic,N,N,Y,3.0-5.9,Credit,Yes,,No,95348,Merced,Associate & transfer to 4-yr,"History, AAT",1,1,1,4,Continuing Student,Bachelor Degree or higher,Foreign High School,8XXXXX,1976,In state Resident
1605821,Male,Y,N,N,18,19 or Less,Hispanic,N,N,Y,12.0-14.9,Credit,Yes,,No,94089,Sunnyvale,Associate & transfer to 4-yr,Transfer Studies IGETC,,,,,First Time Student,Received High School Diploma,Adrian Wilcox High,433880,2022,Out of state Resident
1605915,Female,N,N,N,54,50+,White,N,N,N,0.1-2.9,Credit,No,202230,No,95124,San Jose,Undeciced on goal,Liberal Arts: Arts & Hum,1,1,1,4,Continuing Student,GED/HS Cert Equiv/Completion,Diablo Valley,709532,1986,In state Resident
1605969,,N,N,Y,18,19 or Less,White,N,N,N,12.0-14.9,Credit,Yes,,No,95008,Campbell,Associate & transfer to 4-yr,Sociology,,,,,First Time Student,Received High School Diploma,Othr CA High Sch - no CDS code,600050,2022,In state Resident
1605994,Male,N,N,N,18,19 or Less,White,N,N,N,12.0-14.9,Credit,Yes,,No,95050,Santa Clara,Associate & transfer to 4-yr,Economics,,,,,First Time Student,Received High School Diploma,Santa Clara High,433012,2022,In state Resident
1606066,Female,Y,Y,N,18,19 or Less,White,N,N,N,9.0-11.9,Credit,No,202250,Yes,95123,San Jose,Vocational certificate,Clinical Assistant,4,4,4,8,First Time Student,Received High School Diploma,Santa Teresa High,433002,2022,In state Resident
1606078,Female,N,N,N,23,20-24,Hispanic,N,N,Y,3.0-5.9,Credit,Yes,,No,94587,Union City,Associate & transfer to 4-yr,"Biology, AST",,,,,Transfer Student,Received High School Diploma,James Logan High,013466,2017,In state Resident
1606156,Female,N,Y,N,18,19 or Less,White,N,N,N,12.0-14.9,Credit,Yes,,Yes,95126,San Jose,Associate & transfer to 4-yr,Landscape Architecture,,,,,First Time Student,Received High School Diploma,Abraham Lincoln High,433379,2022,In state Resident
1606180,Female,N,N,N,18,19 or Less,Hispanic,N,N,Y,15+,Credit,No,202250,No,95037,Morgan Hill,Associate & transfer to 4-yr,Kinesiology AA,3,3,3,12,First Time Student,Received High School Diploma,Live Oak High,433395,2022,In state Resident
1606207,Female,N,Y,N,18,19 or Less,Hispanic,N,N,Y,12.0-14.9,Credit,Yes,,Yes,95123,San Jose,Associate & transfer to 4-yr,"Ecology,Biodiversity&Conservtn",,,,,First Time Student,Received High School Diploma,Pioneer High,433594,2022,In state Resident
1606217,Male,N,N,N,18,19 or Less,Hispanic,N,N,Y,12.0-14.9,Credit,Yes,,No,94087,Sunnyvale,Undeciced on goal,Theatre Arts:Acting,,,,,First Time Student,Certificate of CA HS Profic.,Homestead High,433331,2022,In state Resident
1606316,Male,N,Y,N,18,19 or Less,African American/African,N,N,N,12.0-14.9,Credit,Yes,,Yes,95124,San Jose,Associate & transfer to 4-yr,"Biology, AST",,,,,First Time Student,Received High School Diploma,Branham High Schl,433086,2022,In state Resident
1606416,Female,Y,N,N,18,19 or Less,White,N,N,N,12.0-14.9,Credit,No,202250,No,94544,Hayward,Associate & transfer to 4-yr,Park Management,3,3,3,12,First Time Student,Received High School Diploma,James Logan High,013466,2022,In state Resident
1606430,Female,U,Y,N,18,19 or Less,Hispanic,N,N,Y,12.0-14.9,Credit,Yes,,Yes,90680,Stanton,Associate & transfer to 4-yr,Spanish,,,,,First Time Student,Received High School Diploma,Polaris High (Alternative),303038,2021,In state Resident
1606459,Female,N,Y,Y,18,19 or Less,Filipino,N,Y,N,15+,Credit,Yes,,Yes,95125,San Jose,Associate & transfer to 4-yr,Studio Arts,,,,,First Time Student,Received High School Diploma,Willow Glen High,433895,2022,In state Resident
1606463,Male,N,N,N,17,19 or Less,White,N,N,N,9.0-11.9,Credit,Yes,,No,95030,Monte Sereno,Credit for HS diploma/GED,"Biology, AST",,,,,Concurrent - HS Student,Special Admit enrolled K-12,Los Gatos High,433437,,Concurrent / High School
1606466,Male,N,N,N,17,19 or Less,White,N,N,N,9.0-11.9,Credit,Yes,,No,95070,Saratoga,Associate & transfer to 4-yr,Business Administration,,,,,First Time Student,Received High School Diploma,Saratoga High,433776,2022,In state Resident
1606467,,N,N,N,17,19 or Less,White,N,N,N,9.0-11.9,Credit,No,202250,No,95008,Campbell,Associate & transfer to 4-yr,"Ecology,Biodiversity&Conservtn",1,1,1,4,Concurrent - HS Student,Special Admit enrolled K-12,Prospect High,433613,,Concurrent / High School
1606482,Female,N,N,N,18,19 or Less,White,N,N,N,15+,Credit,Yes,,No,95032,Los Gatos,Associate & transfer to 4-yr,Liberal Arts: Arts & Hum,,,,,First Time Student,Received High School Diploma,Westmont High,433850,2022,In state Resident
1606499,Female,Y,N,Y,18,19 or Less,Hispanic,N,N,Y,12.0-14.9,Credit,No,202250,No,95116,San Jose,Associate & transfer to 4-yr,Business Admininstration,4,3,3,12,First Time Student,Received High School Diploma,Othr CA High Sch - no CDS code,600050,2022,In state Resident
1606524,Female,N,Y,N,18,19 or Less,Hispanic,N,Y,Y,15+,Credit,No,202250,Yes,95032,Los Gatos,Associate & transfer to 4-yr,Kinesiology AA,2,2,2,8,First Time Student,Received High School Diploma,Los Gatos High,433437,2022,In state Resident
1606572,Male,N,Y,N,18,19 or Less,White,N,N,N,15+,Credit,Yes,,Yes,95128,San Jose,Associate & transfer to 4-yr,Business Administration,,,,,First Time Student,Received High School Diploma,Leigh High,433023,2022,In state Resident
1606574,Female,Y,Y,N,18,19 or Less,White,N,N,N,12.0-14.9,Credit,No,202250,Yes,95037,Morgan Hill,Transfer to 4-year w/o Asso.,Studio Arts,4,4,4,13,First Time Student,Received High School Diploma,Othr CA High Sch - no CDS code,600050,2022,In state Resident
1606602,,N,N,Y,18,19 or Less,White,N,N,N,9.0-11.9,Credit,Yes,,No,95124,San Jose,Associate & transfer to 4-yr,Psychology,,,,,First Time Student,Received High School Diploma,Los Gatos High,433437,2022,In state Resident
1606638,Female,Y,Y,Y,18,19 or Less,Hispanic,N,N,Y,12.0-14.9,Credit,Yes,,Yes,95125,San Jose,Associate & transfer to 4-yr,Engineering,,,,,First Time Student,,Gunderson High,433008,2022,In state Resident
1606639,Female,N,N,N,18,19 or Less,Hispanic,N,N,Y,15+,Credit,Yes,,No,95008,Campbell,Associate & transfer to 4-yr,Nutrition & Dietetics,,,,,First Time Student,Received High School Diploma,Westmont High,433850,2022,In state Resident
1606658,Female,Y,Y,N,18,19 or Less,Hispanic,N,N,Y,12.0-14.9,Credit,No,202250,Yes,95125,San Jose,Associate & transfer to 4-yr,"Architecture, AS",0.5,0.5,0,0,First Time Student,Received High School Diploma,Abraham Lincoln High,433379,2022,In state Resident
1606660,Male,N,N,N,18,19 or Less,White,N,N,N,15+,Credit,Yes,,No,95008,Campbell,Transfer to 4-year w/o Asso.,Engineering,,,,,First Time Student,,Westmont High,433850,2022,In state Resident
1606662,Male,N,Y,N,18,19 or Less,White,N,N,N,12.0-14.9,Credit,Yes,,Yes,95008,Campbell,Associate & transfer to 4-yr,Psychology,,,,,First Time Student,Received High School Diploma,Boynton High,433075,2022,In state Resident
1606776,Female,N,N,N,15,19 or Less,White,N,N,N,9.0-11.9,Credit,Yes,,No,95124,San Jose,Credit for HS diploma/GED,"Biology, AST",,,,,Concurrent - HS Student,Special Admit enrolled K-12,Branham High Schl,433086,,Concurrent / High School
1606808,Female,N,Y,N,18,19 or Less,White,N,N,N,15+,Credit,Yes,,Yes,95032,Los Gatos,Associate & transfer to 4-yr,Marketing,,,,,First Time Student,,Leigh High,433023,2022,In state Resident
1606816,Female,N,N,N,16,19 or Less,Asian,N,Y,N,9.0-11.9,Credit,No,202250,No,95118,San Jose,Undeciced on goal,Physics,3.5,3.5,3,12,Concurrent - HS Student,Special Admit enrolled K-12,Branham High Schl,433086,,Concurrent / High School
1606869,Female,U,Y,N,18,19 or Less,Two or More,N,Y,N,15+,Credit,Yes,,Yes,95008,Campbell,Associate & transfer to 4-yr,Theatre Arts:Film Studies,,,,,First Time Student,Received High School Diploma,Prospect High,433613,2022,In state Resident
1606957,Male,N,N,N,18,19 or Less,White,N,N,N,15+,Credit,No,202250,No,95124,San Jose,Associate & transfer to 4-yr,Marketing,2,2,2,8,First Time Student,Received High School Diploma,Leigh High,433023,2022,In state Resident
1606958,Male,N,Y,N,18,19 or Less,White,N,N,N,15+,Credit,Yes,,Yes,95120,San Jose,Associate & transfer to 4-yr,"Business Administrat 2.0, AS-T",,,,,First Time Student,Received High School Diploma,Leigh High,433023,2022,In state Resident
1606967,Female,Y,N,N,17,19 or Less,Asian,N,Y,N,15+,Credit,No,202250,No,95051,Santa Clara,Associate & transfer to 4-yr,Apparel Design 2,3,3,3,9,First Time Student,Received High School Diploma,Adrian Wilcox High,433880,2022,In state Resident
1606999,Female,U,N,N,18,19 or Less,White,N,N,N,12.0-14.9,Credit,No,202250,No,94303,Palo Alto,Associate & transfer to 4-yr,Kinesiology AAT,2,2,2,8,First Time Student,Received High School Diploma,Palo Alto High,433578,2022,In state Resident
1607003,Male,N,Y,N,18,19 or Less,Hispanic,N,N,Y,12.0-14.9,Credit,Yes,,Yes,95123,San Jose,Associate & transfer to 4-yr,"Business Administrat 2.0, AS-T",,,,,First Time Student,Received High School Diploma,Prospect High,433613,2022,In state Resident
1607021,Female,Y,N,N,47,40-49,Asian,N,Y,N,6.0-8.9,Credit,Yes,,No,95014,Cupertino,Associate & transfer to 4-yr,Business Administration,,,,,Transfer Student,Bachelor Degree or higher,Foreign High School,8XXXXX,1995,In state Resident
1607022,Male,Y,N,N,18,19 or Less,Hispanic,N,N,Y,6.0-8.9,Credit,Yes,,No,95008,Campbell,Associate & transfer to 4-yr,Psychology,,,,,First Time Student,Received High School Diploma,Westmont High,433850,2022,In state Resident
1607044,Female,N,N,N,17,19 or Less,White,N,N,N,12.0-14.9,Credit,Yes,,No,94085,Sunnyvale,Associate & transfer to 4-yr,English,,,,,First Time Student,Received High School Diploma,"King'S Academy, The",707842,2022,In state Resident
1607049,Female,N,N,N,19,19 or Less,Filipino,N,Y,N,12.0-14.9,Credit,Yes,,No,95139,San Jose,Associate & transfer to 4-yr,Clinical Assistant,,,,,First Time Student,Received High School Diploma,Santa Teresa High,433002,2022,In state Resident
1607050,Female,N,Y,N,23,20-24,Hispanic,N,N,Y,6.0-8.9,Credit,No,202250,Yes,95008,Campbell,Associate & transfer to 4-yr,"Child & Adolescent Dev, AA-T",67,67,67,201,Transfer Student,Received High School Diploma,Salinas High,273455,2017,In state Resident
1607074,Male,N,N,N,17,19 or Less,Filipino,N,Y,N,12.0-14.9,Credit,Yes,,No,81730,Al Nahda,Associate & transfer to 4-yr,"Architecture, AS",,,,,First Time Student,,Foreign High School,8XXXXX,2022,Foreign
1607133,Female,N,N,N,18,19 or Less,White,N,N,N,15+,Credit,No,202250,No,94022,Los Altos Hls,Associate & transfer to 4-yr,Biological Science,5,5,5,20,First Time Student,Received High School Diploma,Henry M. Gunn High,433290,2022,In state Resident
1607223,Female,N,N,N,18,19 or Less,Two or More,N,Y,N,12.0-14.9,Credit,Yes,,No,95120,San Jose,Associate & transfer to 4-yr,Public Health,,,,,First Time Student,Received High School Diploma,Pioneer High,433594,2022,In state Resident
1607237,Female,Y,Y,N,17,19 or Less,Hispanic,N,Y,Y,15+,Credit,No,202250,Yes,95124,San Jose,Associate & transfer to 4-yr,Kinesiology AA,0.5,0.5,0,0,First Time Student,Received High School Diploma,Gunderson High,433008,2022,In state Resident
1607291,Female,Y,Y,Y,19,19 or Less,Hispanic,N,N,Y,12.0-14.9,Credit,Yes,,Yes,95008,Campbell,Associate & transfer to 4-yr,"Business Administrat 2.0, AS-T",,,,,First Time Student,Received High School Diploma,Prospect High,433613,2022,In state Resident
1607335,Male,Y,Y,N,18,19 or Less,Hispanic,N,N,Y,9.0-11.9,Credit,Yes,,Yes,95131,San Jose,Associate & transfer to 4-yr,Engineering,,,,,First Time Student,Received High School Diploma,Latino College Preparatory Aca,433066,2022,In state Resident
1607369,Female,N,N,N,15,19 or Less,Asian,N,Y,N,3.0-5.9,Credit,Yes,,No,95070,Saratoga,Associate & transfer to 4-yr,Mathematics,,,,,Concurrent - HS Student,Special Admit enrolled K-12,Saratoga High,433776,,Concurrent / High School
1607383,Male,N,N,N,17,19 or Less,Hispanic,N,Y,Y,3.0-5.9,Credit,Yes,,No,95118,San Jose,Associate & transfer to 4-yr,Business Administration,,,,,Concurrent - HS Student,Special Admit enrolled K-12,Branham High Schl,433086,,Concurrent / High School
1607407,Male,N,N,N,18,19 or Less,Two or More,N,Y,N,15+,Credit,Yes,,No,95124,San Jose,Associate & transfer to 4-yr,Transfer Studies IGETC,,,,,First Time Student,Received High School Diploma,Branham High Schl,433086,2022,In state Resident
1607410,,N,N,N,18,19 or Less,White,N,N,N,12.0-14.9,Credit,Yes,,No,95118,San Jose,Associate & transfer to 4-yr,Engineering,,,,,First Time Student,Received High School Diploma,Branham High Schl,433086,2022,In state Resident
1607430,Male,N,Y,N,19,19 or Less,White,N,N,N,3.0-5.9,Credit,Yes,,No,95050,Santa Clara,Associate & transfer to 4-yr,"Graphic Design, CERT",,,,,First Time Student,Received High School Diploma,Santa Clara High,433012,2021,In state Resident
1607431,Male,Y,Y,N,18,19 or Less,Hispanic,N,N,Y,12.0-14.9,Credit,Yes,,Yes,95117,San Jose,Associate & transfer to 4-yr,Computer Aided Drafting & Desn,,,,,First Time Student,Received High School Diploma,Westmont High,433850,2022,In state Resident
1607458,Male,Y,Y,N,20,20-24,Asian,N,Y,N,15+,Credit,No,202250,Yes,95129,San Jose,Associate & transfer to 4-yr,Engineering,16,16,16,64,Transfer Student,Received High School Diploma,Summit Public School: Denali,012809,2020,In state Resident
1607472,Male,N,N,N,18,19 or Less,White,N,N,N,15+,Credit,No,202250,No,95010,Capitola,Associate & transfer to 4-yr,Engineering,1.5,1.5,1,4,First Time Student,Received High School Diploma,Soquel High,443740,2022,In state Resident
1607486,Male,N,N,N,17,19 or Less,Asian,N,Y,N,3.0-5.9,Credit,No,202250,No,95032,Los Gatos,Educational development,Mathematics,4,4,4,16,Concurrent - HS Student,Special Admit enrolled K-12,Los Gatos High,433437,,Concurrent / High School
1607487,Male,N,N,N,17,19 or Less,Asian,N,Y,N,12.0-14.9,Credit,No,202250,No,95127,San Jose,Associate & transfer to 4-yr,Landscape Architecture,3,3,3,12,First Time Student,Received High School Diploma,Piedmont Hills High Schl,433590,2022,In state Resident
1607491,Female,N,N,N,18,19 or Less,White,Y,N,N,12.0-14.9,Credit,Yes,,No,95124,San Jose,Transfer to 4-year w/o Asso.,Business Administration,,,,,First Time Student,Received High School Diploma,Othr CA High Sch - no CDS code,600050,2022,In state Resident
1607546,Female,Y,Y,N,18,19 or Less,Hispanic,N,N,Y,12.0-14.9,Credit,Yes,,Yes,95118,San Jose,Associate & transfer to 4-yr,"Child & Adolescent Dev, AA-T",,,,,First Time Student,Received High School Diploma,Branham High Schl,433086,2022,In state Resident
1607641,Male,Y,N,N,17,19 or Less,Hispanic,N,N,Y,9.0-11.9,Credit,Yes,,No,95119,San Jose,Associate & transfer to 4-yr,"Child & Adolescent Dev, AA-T",,,,,First Time Student,Received High School Diploma,Westmont High,433850,2022,In state Resident
1607698,Female,N,Y,Y,19,19 or Less,White,N,N,N,12.0-14.9,Credit,Yes,,Yes,95123,San Jose,Associate & transfer to 4-yr,Studio Arts,,,,,First Time Student,Received High School Diploma,Santa Teresa High,433002,2021,In state Resident
1607719,Female,Y,Y,N,18,19 or Less,Hispanic,N,N,Y,15+,Credit,No,202250,Yes,95116,San Jose,Associate & transfer to 4-yr,Landscape Architecture,3,3,3,12,First Time Student,Received High School Diploma,San Jose High,433720,2022,AB540 Waiver
1607833,Female,N,N,N,18,19 or Less,Asian,N,Y,N,12.0-14.9,Credit,No,202250,No,95014,Cupertino,Transfer to 4-year w/o Asso.,Engineering,5,5,5,20,First Time Student,Received High School Diploma,Monta Vista High,433446,2022,In state Resident
1607847,Male,N,N,Y,15,19 or Less,White,N,N,N,3.0-5.9,Credit,Yes,,No,95118,San Jose,Educational development,Paralegal,,,,,Concurrent - HS Student,Special Admit enrolled K-12,Branham High Schl,433086,,Concurrent / High School
1607855,Female,Y,Y,N,18,19 or Less,Hispanic,N,N,Y,12.0-14.9,Credit,Yes,,Yes,95123,San Jose,Associate & transfer to 4-yr,Public Health,,,,,First Time Student,Received High School Diploma,Santa Teresa High,433002,2022,In state Resident
1607934,Male,N,N,N,18,19 or Less,White,Y,N,N,12.0-14.9,Credit,Yes,,No,95120,San Jose,Associate & transfer to 4-yr,Business Administration,,,,,First Time Student,Received High School Diploma,Leland High,433352,2022,In state Resident
1608019,Male,N,N,N,21,20-24,White,N,N,N,6.0-8.9,Credit,Yes,,No,95062,Santa Cruz,Associate & transfer to 4-yr,Business Administration,,,,,Transfer Student,Received High School Diploma,Soquel High,443740,2019,In state Resident
1608036,Male,Y,N,N,18,19 or Less,Hispanic,N,N,Y,12.0-14.9,Credit,No,202250,No,95116,San Jose,Associate & transfer to 4-yr,Business Administration,2.5,2.5,2,8,First Time Student,Received High School Diploma,Mt. Pleasant High,433490,2022,In state Resident
1608067,Female,Y,Y,N,18,19 or Less,Hispanic,N,N,Y,12.0-14.9,Credit,Yes,,Yes,95123,San Jose,Associate & transfer to 4-yr,"Biology, AST",,,,,First Time Student,Received High School Diploma,Santa Teresa High,433002,2022,In state Resident
1608068,Male,N,N,N,17,19 or Less,Asian,N,Y,N,3.0-5.9,Credit,No,202250,No,95129,San Jose,Associate & transfer to 4-yr,Engineering,4,4,4,16,Concurrent - HS Student,Special Admit enrolled K-12,Lynbrook High,433442,,Concurrent / High School
1608071,Female,N,N,N,13,19 or Less,Asian,N,Y,N,3.0-5.9,Credit,Yes,,No,95014,Cupertino,Associate & transfer to 4-yr,Engineering,,,,,Concurrent - HS Student,Special Admit enrolled K-12,Connecting Waters Charter,503031,,Concurrent / High School
1608108,Male,N,N,Y,18,19 or Less,White,N,N,N,9.0-11.9,Credit,Yes,,No,95124,San Jose,Associate & transfer to 4-yr,Liberal Arts: Arts & Hum,,,,,First Time Student,Received High School Diploma,Branham High Schl,433086,2022,In state Resident
1608154,Female,Y,Y,N,22,20-24,African American/African,N,N,N,3.0-5.9,Credit,No,202250,Yes,94804,Richmond,Associate & transfer to 4-yr,Engineering,5,0,5,0,Transfer Student,Received High School Diploma,Salesian High,693349,2018,In state Resident
1608159,Male,N,N,N,19,19 or Less,White,N,N,N,3.0-5.9,Credit,Yes,,No,94063,Redwood City,Associate & transfer to 4-yr,"Communication Studies, AAT",,,,,Transfer Student,Received High School Diploma,Menlo-Atherton High,413371,2021,In state Resident
